,booking_id,tournament_id,match_id,match_name,match_date,stage_name,team_id,team_name,team_confederation,player_id,yellow_card,red_card,referee_id,ref_confederation,year
684,B-0718,WC-1994,M-1994-20,Sweden vs Russia,1994-06-24,group stage,T-74,Sweden,UEFA,P-63692,1,0,R-357,UEFA,1994
685,B-0719,WC-1994,M-1994-20,Sweden vs Russia,1994-06-24,group stage,T-74,Sweden,UEFA,P-63429,1,0,R-357,UEFA,1994
686,B-0720,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-48,Netherlands,UEFA,P-50869,1,0,R-275,CONMEBOL,1994
687,B-0721,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-06,Belgium,UEFA,P-10129,1,0,R-275,CONMEBOL,1994
688,B-0722,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-48,Netherlands,UEFA,P-27957,1,0,R-275,CONMEBOL,1994
689,B-0723,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-48,Netherlands,UEFA,P-51357,1,0,R-275,CONMEBOL,1994
690,B-0724,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-48,Netherlands,UEFA,P-92391,1,0,R-275,CONMEBOL,1994
691,B-0725,WC-1994,M-1994-21,Belgium vs Netherlands,1994-06-25,group stage,T-48,Netherlands,UEFA,P-22409,1,0,R-275,CONMEBOL,1994
692,B-0726,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-47,Morocco,CAF,P-19991,1,0,R-127,UEFA,1994
693,B-0727,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-63,Saudi Arabia,AFC,P-75079,1,0,R-127,UEFA,1994
694,B-0728,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-63,Saudi Arabia,AFC,P-21550,1,0,R-127,UEFA,1994
695,B-0729,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-63,Saudi Arabia,AFC,P-78753,1,0,R-127,UEFA,1994
696,B-0730,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-47,Morocco,CAF,P-96824,1,0,R-127,UEFA,1994
697,B-0731,WC-1994,M-1994-22,Saudi Arabia vs Morocco,1994-06-25,group stage,T-63,Saudi Arabia,AFC,P-12996,1,0,R-127,UEFA,1994
698,B-0732,WC-1994,M-1994-23,Argentina vs Nigeria,1994-06-25,group stage,T-50,Nigeria,CAF,P-39450,1,0,R-216,UEFA,1994
699,B-0733,WC-1994,M-1994-23,Argentina vs Nigeria,1994-06-25,group stage,T-50,Nigeria,CAF,P-74911,1,0,R-216,UEFA,1994
700,B-0734,WC-1994,M-1994-23,Argentina vs Nigeria,1994-06-25,group stage,T-03,Argentina,CONMEBOL,P-35873,1,0,R-216,UEFA,1994
701,B-0735,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-33,Greece,UEFA,P-98623,1,0,R-071,AFC,1994
702,B-0736,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-10,Bulgaria,UEFA,P-07517,1,0,R-071,AFC,1994
703,B-0737,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-10,Bulgaria,UEFA,P-47670,1,0,R-071,AFC,1994
704,B-0738,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-10,Bulgaria,UEFA,P-56496,1,0,R-071,AFC,1994
705,B-0739,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-33,Greece,UEFA,P-38731,1,0,R-071,AFC,1994
706,B-0740,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-33,Greece,UEFA,P-12695,1,0,R-071,AFC,1994
707,B-0741,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-33,Greece,UEFA,P-35810,1,0,R-071,AFC,1994
708,B-0742,WC-1994,M-1994-24,Bulgaria vs Greece,1994-06-26,group stage,T-10,Bulgaria,UEFA,P-40793,1,0,R-071,AFC,1994
709,B-0743,WC-1994,M-1994-25,Switzerland vs Colombia,1994-06-26,group stage,T-75,Switzerland,UEFA,P-01678,1,0,R-299,UEFA,1994
710,B-0744,WC-1994,M-1994-25,Switzerland vs Colombia,1994-06-26,group stage,T-16,Colombia,CONMEBOL,P-42991,1,0,R-299,UEFA,1994
711,B-0745,WC-1994,M-1994-25,Switzerland vs Colombia,1994-06-26,group stage,T-16,Colombia,CONMEBOL,P-49600,1,0,R-299,UEFA,1994
712,B-0746,WC-1994,M-1994-25,Switzerland vs Colombia,1994-06-26,group stage,T-16,Colombia,CONMEBOL,P-10890,1,0,R-299,UEFA,1994
713,B-0747,WC-1994,M-1994-25,Switzerland vs Colombia,1994-06-26,group stage,T-75,Switzerland,UEFA,P-26437,1,0,R-299,UEFA,1994
714,B-0748,WC-1994,M-1994-26,United States vs Romania,1994-06-26,group stage,T-83,United States,CONCACAF,P-14008,1,0,R-450,UEFA,1994
715,B-0749,WC-1994,M-1994-26,United States vs Romania,1994-06-26,group stage,T-83,United States,CONCACAF,P-34393,1,0,R-450,UEFA,1994
716,B-0750,WC-1994,M-1994-26,United States vs Romania,1994-06-26,group stage,T-61,Romania,UEFA,P-69340,1,0,R-450,UEFA,1994
717,B-0751,WC-1994,M-1994-26,United States vs Romania,1994-06-26,group stage,T-61,Romania,UEFA,P-12625,1,0,R-450,UEFA,1994
718,B-0752,WC-1994,M-1994-27,Bolivia vs Spain,1994-06-27,group stage,T-73,Spain,UEFA,P-59647,1,0,R-033,CONCACAF,1994
719,B-0753,WC-1994,M-1994-27,Bolivia vs Spain,1994-06-27,group stage,T-73,Spain,UEFA,P-97666,1,0,R-033,CONCACAF,1994
720,B-0754,WC-1994,M-1994-28,Germany vs South Korea,1994-06-27,group stage,T-31,Germany,UEFA,P-67713,1,0,R-357,UEFA,1994
721,B-0755,WC-1994,M-1994-28,Germany vs South Korea,1994-06-27,group stage,T-31,Germany,UEFA,P-91373,1,0,R-357,UEFA,1994
722,B-0756,WC-1994,M-1994-28,Germany vs South Korea,1994-06-27,group stage,T-31,Germany,UEFA,P-61872,1,0,R-357,UEFA,1994
723,B-0757,WC-1994,M-1994-28,Germany vs South Korea,1994-06-27,group stage,T-71,South Korea,AFC,P-51868,1,0,R-357,UEFA,1994
724,B-0758,WC-1994,M-1994-29,Italy vs Mexico,1994-06-28,group stage,T-46,Mexico,CONCACAF,P-97610,1,0,R-233,CONMEBOL,1994
725,B-0759,WC-1994,M-1994-29,Italy vs Mexico,1994-06-28,group stage,T-41,Italy,UEFA,P-87231,1,0,R-233,CONMEBOL,1994
726,B-0760,WC-1994,M-1994-29,Italy vs Mexico,1994-06-28,group stage,T-46,Mexico,CONCACAF,P-46904,1,0,R-233,CONMEBOL,1994
727,B-0761,WC-1994,M-1994-29,Italy vs Mexico,1994-06-28,group stage,T-46,Mexico,CONCACAF,P-21495,1,0,R-233,CONMEBOL,1994
728,B-0762,WC-1994,M-1994-30,Republic of Ireland vs Norway,1994-06-28,group stage,T-60,Republic of Ireland,UEFA,P-91106,1,0,R-436,CONMEBOL,1994
729,B-0763,WC-1994,M-1994-30,Republic of Ireland vs Norway,1994-06-28,group stage,T-60,Republic of Ireland,UEFA,P-95491,1,0,R-436,CONMEBOL,1994
730,B-0764,WC-1994,M-1994-30,Republic of Ireland vs Norway,1994-06-28,group stage,T-53,Norway,UEFA,P-63024,1,0,R-436,CONMEBOL,1994
731,B-0765,WC-1994,M-1994-30,Republic of Ireland vs Norway,1994-06-28,group stage,T-53,Norway,UEFA,P-02163,1,0,R-436,CONMEBOL,1994
732,B-0766,WC-1994,M-1994-30,Republic of Ireland vs Norway,1994-06-28,group stage,T-60,Republic of Ireland,UEFA,P-07683,1,0,R-436,CONMEBOL,1994
733,B-0767,WC-1994,M-1994-31,Russia vs Cameroon,1994-06-28,group stage,T-11,Cameroon,CAF,P-84420,1,0,R-015,AFC,1994
734,B-0768,WC-1994,M-1994-31,Russia vs Cameroon,1994-06-28,group stage,T-11,Cameroon,CAF,P-93402,1,0,R-015,AFC,1994
735,B-0769,WC-1994,M-1994-31,Russia vs Cameroon,1994-06-28,group stage,T-62,Russia,UEFA,P-48249,1,0,R-015,AFC,1994
736,B-0770,WC-1994,M-1994-31,Russia vs Cameroon,1994-06-28,group stage,T-62,Russia,UEFA,P-69635,1,0,R-015,AFC,1994
737,B-0771,WC-1994,M-1994-31,Russia vs Cameroon,1994-06-28,group stage,T-62,Russia,UEFA,P-70700,1,0,R-015,AFC,1994
738,B-0772,WC-1994,M-1994-32,Brazil vs Sweden,1994-06-28,group stage,T-09,Brazil,CONMEBOL,P-56505,1,0,R-354,UEFA,1994
739,B-0773,WC-1994,M-1994-32,Brazil vs Sweden,1994-06-28,group stage,T-74,Sweden,UEFA,P-66178,1,0,R-354,UEFA,1994
740,B-0774,WC-1994,M-1994-33,Belgium vs Saudi Arabia,1994-06-29,group stage,T-63,Saudi Arabia,AFC,P-51472,1,0,R-227,UEFA,1994
741,B-0775,WC-1994,M-1994-33,Belgium vs Saudi Arabia,1994-06-29,group stage,T-06,Belgium,UEFA,P-97414,1,0,R-227,UEFA,1994
742,B-0776,WC-1994,M-1994-33,Belgium vs Saudi Arabia,1994-06-29,group stage,T-63,Saudi Arabia,AFC,P-60814,1,0,R-227,UEFA,1994
743,B-0777,WC-1994,M-1994-33,Belgium vs Saudi Arabia,1994-06-29,group stage,T-06,Belgium,UEFA,P-61846,1,0,R-227,UEFA,1994
744,B-0778,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-47,Morocco,CAF,P-89133,1,0,R-431,CONMEBOL,1994
745,B-0779,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-47,Morocco,CAF,P-82124,1,0,R-431,CONMEBOL,1994
746,B-0780,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-47,Morocco,CAF,P-91608,1,0,R-431,CONMEBOL,1994
747,B-0781,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-47,Morocco,CAF,P-48036,1,0,R-431,CONMEBOL,1994
748,B-0782,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-47,Morocco,CAF,P-16451,1,0,R-431,CONMEBOL,1994
749,B-0783,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-48,Netherlands,UEFA,P-50869,1,0,R-431,CONMEBOL,1994
750,B-0784,WC-1994,M-1994-34,Morocco vs Netherlands,1994-06-29,group stage,T-48,Netherlands,UEFA,P-61116,1,0,R-431,CONMEBOL,1994
751,B-0785,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-10,Bulgaria,UEFA,P-81648,1,0,R-211,CAF,1994
752,B-0786,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-10,Bulgaria,UEFA,P-56496,1,0,R-211,CAF,1994
753,B-0787,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-03,Argentina,CONMEBOL,P-79080,1,0,R-211,CAF,1994
754,B-0788,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-03,Argentina,CONMEBOL,P-27629,1,0,R-211,CAF,1994
755,B-0789,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-10,Bulgaria,UEFA,P-06964,2,0,R-211,CAF,1994
756,B-0790,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-10,Bulgaria,UEFA,P-47670,1,0,R-211,CAF,1994
757,B-0791,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-10,Bulgaria,UEFA,P-22562,1,0,R-211,CAF,1994
758,B-0792,WC-1994,M-1994-35,Argentina vs Bulgaria,1994-06-30,group stage,T-03,Argentina,CONMEBOL,P-84542,1,0,R-211,CAF,1994
759,B-0793,WC-1994,M-1994-36,Greece vs Nigeria,1994-06-30,group stage,T-33,Greece,UEFA,P-12695,1,0,R-305,UEFA,1994
760,B-0794,WC-1994,M-1994-36,Greece vs Nigeria,1994-06-30,group stage,T-33,Greece,UEFA,P-59135,1,0,R-305,UEFA,1994
761,B-0795,WC-1994,M-1994-36,Greece vs Nigeria,1994-06-30,group stage,T-50,Nigeria,CAF,P-41790,1,0,R-305,UEFA,1994
762,B-0796,WC-1994,M-1994-36,Greece vs Nigeria,1994-06-30,group stage,T-50,Nigeria,CAF,P-46986,1,0,R-305,UEFA,1994
763,B-0797,WC-1994,M-1994-37,Germany vs Belgium,1994-07-02,round of 16,T-31,Germany,UEFA,P-87830,1,0,R-383,UEFA,1994
764,B-0798,WC-1994,M-1994-37,Germany vs Belgium,1994-07-02,round of 16,T-31,Germany,UEFA,P-68490,1,0,R-383,UEFA,1994
765,B-0799,WC-1994,M-1994-37,Germany vs Belgium,1994-07-02,round of 16,T-06,Belgium,UEFA,P-43307,1,0,R-383,UEFA,1994
766,B-0800,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-73,Spain,UEFA,P-00619,1,0,R-450,UEFA,1994
767,B-0801,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-73,Spain,UEFA,P-59647,1,0,R-450,UEFA,1994
768,B-0802,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-73,Spain,UEFA,P-80697,1,0,R-450,UEFA,1994
769,B-0803,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-75,Switzerland,UEFA,P-06183,1,0,R-450,UEFA,1994
770,B-0804,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-75,Switzerland,UEFA,P-82747,1,0,R-450,UEFA,1994
771,B-0805,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-75,Switzerland,UEFA,P-76790,1,0,R-450,UEFA,1994
772,B-0806,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-75,Switzerland,UEFA,P-09954,1,0,R-450,UEFA,1994
773,B-0807,WC-1994,M-1994-38,Spain vs Switzerland,1994-07-02,round of 16,T-73,Spain,UEFA,P-20256,1,0,R-450,UEFA,1994
774,B-0808,WC-1994,M-1994-39,Saudi Arabia vs Sweden,1994-07-03,round of 16,T-74,Sweden,UEFA,P-75066,1,0,R-275,CONMEBOL,1994
775,B-0809,WC-1994,M-1994-39,Saudi Arabia vs Sweden,1994-07-03,round of 16,T-74,Sweden,UEFA,P-92339,1,0,R-275,CONMEBOL,1994
776,B-0810,WC-1994,M-1994-39,Saudi Arabia vs Sweden,1994-07-03,round of 16,T-63,Saudi Arabia,AFC,P-78753,1,0,R-275,CONMEBOL,1994
777,B-0811,WC-1994,M-1994-39,Saudi Arabia vs Sweden,1994-07-03,round of 16,T-74,Sweden,UEFA,P-23360,1,0,R-275,CONMEBOL,1994
778,B-0812,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-03,Argentina,CONMEBOL,P-79080,1,0,R-332,UEFA,1994
779,B-0813,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-61,Romania,UEFA,P-19537,1,0,R-332,UEFA,1994
780,B-0814,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-03,Argentina,CONMEBOL,P-78898,1,0,R-332,UEFA,1994
781,B-0815,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-03,Argentina,CONMEBOL,P-28816,1,0,R-332,UEFA,1994
782,B-0816,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-61,Romania,UEFA,P-79864,1,0,R-332,UEFA,1994
783,B-0817,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-03,Argentina,CONMEBOL,P-41616,1,0,R-332,UEFA,1994
784,B-0818,WC-1994,M-1994-40,Romania vs Argentina,1994-07-03,round of 16,T-61,Romania,UEFA,P-54322,1,0,R-332,UEFA,1994
785,B-0819,WC-1994,M-1994-41,Netherlands vs Republic of Ireland,1994-07-04,round of 16,T-48,Netherlands,UEFA,P-72919,1,0,R-299,UEFA,1994
786,B-0820,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-09,Brazil,CONMEBOL,P-78793,1,0,R-357,UEFA,1994
787,B-0821,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-09,Brazil,CONMEBOL,P-26340,1,0,R-357,UEFA,1994
788,B-0822,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-09,Brazil,CONMEBOL,P-72471,0,1,R-357,UEFA,1994
789,B-0823,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-83,United States,CONCACAF,P-07720,1,0,R-357,UEFA,1994
790,B-0824,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-83,United States,CONCACAF,P-82723,1,0,R-357,UEFA,1994
791,B-0825,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-83,United States,CONCACAF,P-34393,2,0,R-357,UEFA,1994
792,B-0826,WC-1994,M-1994-42,Brazil vs United States,1994-07-04,round of 16,T-83,United States,CONCACAF,P-08863,1,0,R-357,UEFA,1994
793,B-0827,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-50,Nigeria,CAF,P-74911,1,0,R-067,CONCACAF,1994
794,B-0828,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-31072,1,0,R-067,CONCACAF,1994
795,B-0829,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-36036,1,0,R-067,CONCACAF,1994
796,B-0830,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-50,Nigeria,CAF,P-56969,1,0,R-067,CONCACAF,1994
797,B-0831,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-50,Nigeria,CAF,P-41790,1,0,R-067,CONCACAF,1994
798,B-0832,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-50,Nigeria,CAF,P-91949,1,0,R-067,CONCACAF,1994
799,B-0833,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-32071,1,0,R-067,CONCACAF,1994
800,B-0834,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-52474,1,0,R-067,CONCACAF,1994
801,B-0835,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-78280,0,1,R-067,CONCACAF,1994
802,B-0836,WC-1994,M-1994-43,Nigeria vs Italy,1994-07-05,round of 16,T-41,Italy,UEFA,P-43222,1,0,R-067,CONCACAF,1994
803,B-0837,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-10,Bulgaria,UEFA,P-88510,2,0,R-015,AFC,1994
804,B-0838,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-46,Mexico,CONCACAF,P-78308,1,0,R-015,AFC,1994
805,B-0839,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-10,Bulgaria,UEFA,P-05061,1,0,R-015,AFC,1994
806,B-0840,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-46,Mexico,CONCACAF,P-46904,2,0,R-015,AFC,1994
807,B-0841,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-10,Bulgaria,UEFA,P-48990,1,0,R-015,AFC,1994
808,B-0842,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-10,Bulgaria,UEFA,P-99271,1,0,R-015,AFC,1994
809,B-0843,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-46,Mexico,CONCACAF,P-21741,1,0,R-015,AFC,1994
810,B-0844,WC-1994,M-1994-44,Mexico vs Bulgaria,1994-07-05,round of 16,T-46,Mexico,CONCACAF,P-21495,1,0,R-015,AFC,1994
811,B-0845,WC-1994,M-1994-45,Italy vs Spain,1994-07-09,quarter-finals,T-73,Spain,UEFA,P-24945,1,0,R-354,UEFA,1994
812,B-0846,WC-1994,M-1994-45,Italy vs Spain,1994-07-09,quarter-finals,T-73,Spain,UEFA,P-97666,1,0,R-354,UEFA,1994
813,B-0847,WC-1994,M-1994-46,Netherlands vs Brazil,1994-07-09,quarter-finals,T-48,Netherlands,UEFA,P-42249,1,0,R-033,CONCACAF,1994
814,B-0848,WC-1994,M-1994-46,Netherlands vs Brazil,1994-07-09,quarter-finals,T-09,Brazil,CONMEBOL,P-32466,1,0,R-033,CONCACAF,1994
815,B-0849,WC-1994,M-1994-46,Netherlands vs Brazil,1994-07-09,quarter-finals,T-48,Netherlands,UEFA,P-50869,1,0,R-033,CONCACAF,1994
816,B-0850,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-31,Germany,UEFA,P-87830,1,0,R-436,CONMEBOL,1994
817,B-0851,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-31,Germany,UEFA,P-68490,1,0,R-436,CONMEBOL,1994
818,B-0852,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-10,Bulgaria,UEFA,P-47670,1,0,R-436,CONMEBOL,1994
819,B-0853,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-31,Germany,UEFA,P-77552,1,0,R-436,CONMEBOL,1994
820,B-0854,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-31,Germany,UEFA,P-91373,1,0,R-436,CONMEBOL,1994
821,B-0855,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-10,Bulgaria,UEFA,P-81648,1,0,R-436,CONMEBOL,1994
822,B-0856,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-10,Bulgaria,UEFA,P-94024,1,0,R-436,CONMEBOL,1994
823,B-0857,WC-1994,M-1994-47,Bulgaria vs Germany,1994-07-10,quarter-finals,T-31,Germany,UEFA,P-04572,1,0,R-436,CONMEBOL,1994
824,B-0858,WC-1994,M-1994-48,Romania vs Sweden,1994-07-10,quarter-finals,T-74,Sweden,UEFA,P-21234,1,0,R-127,UEFA,1994
825,B-0859,WC-1994,M-1994-48,Romania vs Sweden,1994-07-10,quarter-finals,T-61,Romania,UEFA,P-19537,1,0,R-127,UEFA,1994
826,B-0860,WC-1994,M-1994-48,Romania vs Sweden,1994-07-10,quarter-finals,T-61,Romania,UEFA,P-79864,1,0,R-127,UEFA,1994
827,B-0861,WC-1994,M-1994-48,Romania vs Sweden,1994-07-10,quarter-finals,T-74,Sweden,UEFA,P-63692,2,0,R-127,UEFA,1994
828,B-0862,WC-1994,M-1994-48,Romania vs Sweden,1994-07-10,quarter-finals,T-61,Romania,UEFA,P-11979,1,0,R-127,UEFA,1994
829,B-0863,WC-1994,M-1994-49,Bulgaria vs Italy,1994-07-13,semi-finals,T-10,Bulgaria,UEFA,P-23633,1,0,R-357,UEFA,1994
830,B-0864,WC-1994,M-1994-49,Bulgaria vs Italy,1994-07-13,semi-finals,T-41,Italy,UEFA,P-36036,1,0,R-357,UEFA,1994
831,B-0865,WC-1994,M-1994-49,Bulgaria vs Italy,1994-07-13,semi-finals,T-10,Bulgaria,UEFA,P-19567,1,0,R-357,UEFA,1994
832,B-0866,WC-1994,M-1994-49,Bulgaria vs Italy,1994-07-13,semi-finals,T-41,Italy,UEFA,P-87231,1,0,R-357,UEFA,1994
833,B-0867,WC-1994,M-1994-49,Bulgaria vs Italy,1994-07-13,semi-finals,T-10,Bulgaria,UEFA,P-56496,1,0,R-357,UEFA,1994
834,B-0868,WC-1994,M-1994-50,Sweden vs Brazil,1994-07-13,semi-finals,T-09,Brazil,CONMEBOL,P-12418,1,0,R-436,CONMEBOL,1994
835,B-0869,WC-1994,M-1994-50,Sweden vs Brazil,1994-07-13,semi-finals,T-74,Sweden,UEFA,P-75066,1,0,R-436,CONMEBOL,1994
836,B-0870,WC-1994,M-1994-50,Sweden vs Brazil,1994-07-13,semi-finals,T-74,Sweden,UEFA,P-92339,0,1,R-436,CONMEBOL,1994
837,B-0871,WC-1994,M-1994-50,Sweden vs Brazil,1994-07-13,semi-finals,T-74,Sweden,UEFA,P-26281,1,0,R-436,CONMEBOL,1994
838,B-0872,WC-1994,M-1994-51,Sweden vs Bulgaria,1994-07-16,third-place match,T-10,Bulgaria,UEFA,P-56496,1,0,R-071,AFC,1994
839,B-0873,WC-1994,M-1994-51,Sweden vs Bulgaria,1994-07-16,third-place match,T-74,Sweden,UEFA,P-60371,1,0,R-071,AFC,1994
840,B-0874,WC-1994,M-1994-52,Brazil vs Italy,1994-07-17,final,T-09,Brazil,CONMEBOL,P-78793,1,0,R-354,UEFA,1994
841,B-0875,WC-1994,M-1994-52,Brazil vs Italy,1994-07-17,final,T-41,Italy,UEFA,P-83615,1,0,R-354,UEFA,1994
842,B-0876,WC-1994,M-1994-52,Brazil vs Italy,1994-07-17,final,T-41,Italy,UEFA,P-87231,1,0,R-354,UEFA,1994
843,B-0877,WC-1994,M-1994-52,Brazil vs Italy,1994-07-17,final,T-09,Brazil,CONMEBOL,P-91718,1,0,R-354,UEFA,1994
844,B-0948,WC-1998,M-1998-01,Brazil vs Scotland,1998-06-10,group stage,T-64,Scotland,UEFA,P-56227,1,0,R-164,UEFA,1998
845,B-0949,WC-1998,M-1998-01,Brazil vs Scotland,1998-06-10,group stage,T-09,Brazil,CONMEBOL,P-03658,1,0,R-164,UEFA,1998
846,B-0950,WC-1998,M-1998-01,Brazil vs Scotland,1998-06-10,group stage,T-09,Brazil,CONMEBOL,P-56505,1,0,R-164,UEFA,1998
847,B-0951,WC-1998,M-1998-02,Morocco vs Norway,1998-06-10,group stage,T-47,Morocco,CAF,P-76158,1,0,R-444,AFC,1998
848,B-0952,WC-1998,M-1998-03,Italy vs Chile,1998-06-11,group stage,T-41,Italy,UEFA,P-59777,1,0,R-063,CAF,1998
849,B-0953,WC-1998,M-1998-03,Italy vs Chile,1998-06-11,group stage,T-41,Italy,UEFA,P-88863,1,0,R-063,CAF,1998
850,B-0954,WC-1998,M-1998-03,Italy vs Chile,1998-06-11,group stage,T-13,Chile,CONMEBOL,P-91710,1,0,R-063,CAF,1998
851,B-0955,WC-1998,M-1998-03,Italy vs Chile,1998-06-11,group stage,T-13,Chile,CONMEBOL,P-43934,1,0,R-063,CAF,1998
852,B-0956,WC-1998,M-1998-03,Italy vs Chile,1998-06-11,group stage,T-13,Chile,CONMEBOL,P-79494,1,0,R-063,CAF,1998
853,B-0957,WC-1998,M-1998-04,Cameroon vs Austria,1998-06-11,group stage,T-05,Austria,UEFA,P-46006,1,0,R-175,CONMEBOL,1998
854,B-0958,WC-1998,M-1998-04,Cameroon vs Austria,1998-06-11,group stage,T-11,Cameroon,CAF,P-45873,1,0,R-175,CONMEBOL,1998
855,B-0959,WC-1998,M-1998-05,Paraguay vs Bulgaria,1998-06-12,group stage,T-10,Bulgaria,UEFA,P-16713,2,0,R-359,AFC,1998
856,B-0960,WC-1998,M-1998-05,Paraguay vs Bulgaria,1998-06-12,group stage,T-55,Paraguay,CONMEBOL,P-40108,1,0,R-359,AFC,1998
857,B-0961,WC-1998,M-1998-05,Paraguay vs Bulgaria,1998-06-12,group stage,T-10,Bulgaria,UEFA,P-81648,1,0,R-359,AFC,1998
858,B-0962,WC-1998,M-1998-05,Paraguay vs Bulgaria,1998-06-12,group stage,T-10,Bulgaria,UEFA,P-47670,1,0,R-359,AFC,1998
